Campaign_ID,Date,Ad_Type,Clicks,Impressions,Conversions,CTR (Click-Through Rate),Conversion_Rate,Revenue_Created,Cost,Owner,Likes,Dislikes,Fraud,Title
944,2023-10-14,Display,240,6622,45,6.90%,8.25%,463,267,0x3589223AD4AD9E674D8E1BC34657AAC1F7D6B089,664,849,1,Environment
945,2023-10-15,Search,285,8853,47,5.04%,7.86%,261,180,0xA03657C00270593A6985C922A0863EB86AC43040,863,656,1,Health
946,2023-10-16,Social,347,6084,46,5.83%,7.53%,936,145,0x3FCC464D32C079993AD97D1BE8B436BD926ABE93,349,791,1,Health
947,2023-10-17,Social,995,2113,27,7.84%,8.12%,441,249,0xD056BBEC206355119246F931CF986888E6C1D45E,803,748,0,Food
948,2023-10-18,Display,161,6704,15,5.81%,8.62%,259,372,0xD0EC3523E3EC03C04310CC92428CDADC2C04F34B,853,931,0,Food
949,2023-10-19,Display,887,9935,18,6.44%,3.23%,337,156,0x5BDFDBEE5B5093092E7F6491FBF803296921C742,146,266,1,Food
950,2023-10-20,Display,848,6432,25,8.25%,8.09%,345,440,0x71AAEB97D6FCFC813EB59F5C7706A3077CB68A3E,492,987,1,Shelter
951,2023-10-21,Social,976,8058,20,4.04%,3.57%,502,412,0x703B5C9A912D84C4AE67BCF5C79384050714FBF7,892,477,1,Food
952,2023-10-22,Display,682,5931,36,2.08%,1.16%,460,460,0x7E3345A92A1D9756E0CB36657DFEDABEABBB04C9,775,285,0,Education
953,2023-10-23,Social,752,2266,21,4.09%,2.23%,620,353,0x15DF4D195581D85CC49FB255F75836382E81244E,856,48,1,Food
954,2023-10-24,Search,980,5916,25,5.66%,7.66%,264,409,0x89830FE0C2D32B6F9FBC80F6009127C09739D62A,154,990,0,Sports
955,2023-10-25,Search,655,7936,49,3.07%,9.67%,263,166,0x69626DD199C4B91FCC6E402457F7202E7CD3E119,722,163,0,Food
956,2023-10-26,Social,176,4220,44,5.91%,5.51%,412,392,0x2B1760FA66FCDFF8A1F8D723D206147AC9A01AB7,126,157,0,Health
957,2023-10-27,Display,649,3566,23,2.68%,3.63%,887,363,0xDCEEB0B7603750487230BB8E24BD223D17C27746,196,163,1,Health
958,2023-10-28,Search,881,3134,50,6.26%,9.75%,689,276,0x353962F67553E0E5C61DD5CBB252FBE5C60FBD75,30,482,1,Food
959,2023-10-29,Search,356,3041,10,6.86%,9.16%,808,343,0x9FB38E9D2D5FAE375AFD34B15F09A9B329490EAE,513,945,1,Food
960,2023-10-30,Search,378,4318,8,5.29%,9.47%,787,396,0x56AFC73A9F9749C5ECED9E83B9ECBB15448EA22A,478,132,0,Health
961,2023-10-1,Social,199,6616,7,1.56%,4.88%,346,277,0xC9A844B271F80B4CE6CE00A52B699CD6EA02F98A,542,409,1,Sports
962,2023-10-2,Search,893,3666,24,2.41%,8.21%,876,161,0xC360FD6F4A51ECD8FDFFD9125FF16C81CB0A71FA,324,323,0,Social Service
963,2023-10-3,Display,160,9076,33,7.78%,3.19%,390,299,0x56DAEF3C661BB6184073E5F648D200E26DB5AFB0,847,252,1,Social Service
964,2023-10-4,Search,654,4212,8,9.01%,4.67%,858,240,0xF0AFA882890B5D15F1EBA10FF52FB3C68C986361,416,38,1,Sports
965,2023-10-5,Social,645,8739,45,6.66%,7.25%,499,470,0x4B8FA77D7879BD1421D0C36AA1D1D4C384E6D9BB,26,823,0,Social Service
966,2023-10-6,Display,241,7771,16,9.67%,1.81%,524,243,0x88F7A9E799DB5F8716DE96B5E0E8DE998A79EE7E,130,348,1,Sports
967,2023-10-7,Social,676,2866,32,4.39%,3.95%,297,90,0x03C82A81A4C9C9501E637F4DCD49124619D863DB,376,986,0,Shelter
968,2023-10-8,Search,557,7580,15,5.42%,8.13%,861,288,0x2198484A312DE2B2D5506393054FC81FA5001B28,795,869,0,Environment
969,2023-10-9,Display,746,4997,42,9.61%,7.16%,381,221,0x523228A9DA97ACE31012B59E252DCEA7E5BD397C,334,607,0,Shelter
970,2023-10-10,Social,818,9471,30,9.56%,7.68%,680,428,0x9897327DACBE6BA24F7416CD3A0794C4A9AC3605,41,406,1,Sports
971,2023-10-11,Social,499,2851,13,3.44%,9.64%,208,278,0x15765264B6E05D98EA43DEE213BDF85D8EB7E70F,626,971,0,Food
972,2023-10-12,Social,700,9297,38,1.80%,3.17%,497,305,0x5E825B0578F9DFF2310348A6DF32C54724A0B3D4,562,389,1,Health
973,2023-10-13,Social,359,8017,33,7.52%,2.41%,931,54,0x6A4BE73EB5B68C28DC64216EE2627697420308BF,59,217,1,Shelter
974,2023-10-14,Search,112,5158,37,6.72%,1.17%,742,346,0x11E44795596235410CADD350A22C9A63CDD05D70,17,773,0,Education
975,2023-10-15,Search,860,6551,21,2.55%,6.54%,840,337,0x7065ABF11C340D3772476663B979A0BEB63B1147,138,962,1,Shelter
976,2023-10-16,Display,310,3985,9,1.78%,6.50%,203,70,0x8B6CD5570EB0102B1C8DF6A5A5EADE3976C6EE08,426,381,1,Food
977,2023-10-17,Display,361,2114,45,8.25%,2.31%,924,93,0x09B17B17A3DD9B43B23C75F3ECEC9812B37ADC67,844,588,1,Shelter
978,2023-10-18,Search,157,7983,6,1.28%,9.76%,530,99,0x32634D7B55C3DBAF7D168A17035550DD23184273,190,716,0,Social Service
979,2023-10-19,Search,616,7386,50,7.66%,1.56%,883,75,0x26029148A6945359C105E9C1D4BBB672FCD66376,72,291,1,Food
980,2023-10-20,Search,512,8207,13,4.21%,4.55%,238,243,0xBB021B7DF08EC04812B1FCC2BBFF07FBF85F0460,687,591,1,Social Service
981,2023-10-21,Display,667,9815,39,4.90%,3.48%,665,64,0xA701FF2EB9092DCEA9B2D5EE6F42BB124EE40254,422,960,0,Food
982,2023-10-22,Display,418,3341,27,9.06%,4.18%,309,317,0x33FC608050C00160DAC72042D780C914819F7EDE,228,846,0,Sports
983,2023-10-23,Social,219,2497,11,5.22%,2.88%,558,382,0x305951E60B517472749829AFE760891BBBFF53A9,368,0,0,Environment
984,2023-10-24,Search,404,6785,9,4.30%,4.47%,499,62,0xC98453358EDCCA8CFA011006752AB37DF51D6865,96,152,1,Sports
985,2023-10-25,Display,194,5052,27,7.98%,6.03%,618,492,0x2558F9D639ABB1A3EF5C70D95C1E9BCC1FEC1892,151,131,1,Education
986,2023-10-26,Search,466,5268,17,7.79%,2.36%,572,385,0xFCE1F06B6A847436594EC27DB14834DAE0DEECCE,921,755,1,Food
987,2023-10-27,Social,155,5737,25,7.91%,2.22%,149,142,0xC8ED5BB05A31153B64805645A89B3DC021DB41A7,307,370,0,Health
988,2023-10-28,Social,200,2531,22,6.77%,7.66%,970,221,0x0999A95CF9D973232E1399AE45245B254E1ACCBE,173,25,0,Sports
989,2023-10-29,Search,901,5896,23,9.67%,6.09%,614,388,0x78FF08D08D19309E834629F22884958D8A3842FF,58,719,1,Food
990,2023-10-30,Search,456,2387,35,9.60%,5.89%,287,377,0x888D1785511988827070070FAECA11A2398F1165,128,802,1,Education
991,2023-10-1,Social,226,6996,43,6.82%,1.32%,203,128,0x2CC21C461242728F826E4119F1CE2449ACD43304,943,688,1,Shelter
992,2023-10-2,Search,454,5147,21,9.63%,3.30%,727,485,0xDCD433AD3D818C027A336F33DBAADE3261CFEFDC,521,342,1,Environment
993,2023-10-3,Social,760,6561,7,5.36%,8.52%,780,56,0xD3D11225CA2244D6EC63A0CE7B492D079623B6DD,750,403,1,Environment
994,2023-10-4,Social,129,7475,37,1.66%,2.13%,819,236,0xF4757A60AEA9332F638CF2E889EF7D4E3C1FCA5B,435,744,0,Shelter
995,2023-10-5,Display,408,8297,23,5.76%,9.68%,547,275,0x7D945F49C11EC0DC712A9D11DC1BBC06A804259C,458,535,1,Sports
996,2023-10-6,Social,945,5712,17,9.88%,8.00%,202,104,0xADB4854C9428A2BC380D89B52FC8AB678DCCF72A,891,360,0,Sports
997,2023-10-7,Search,819,3601,25,8.62%,4.97%,826,283,0xA73D90384B555208932B84E7B38E958A5D20E115,836,207,1,Environment
998,2023-10-8,Search,588,4298,50,8.55%,6.53%,366,286,0x89C2163B66770DBB7DCE24A11D1D78A570116881,709,103,0,Sports
999,2023-10-9,Display,787,8983,28,2.71%,8.30%,850,392,0x5195EE58DD0F6B43CFBA4EF6447948AD9BE976EC,763,547,1,Food
1000,2023-10-10,Display,370,6200,34,3.30%,5.38%,477,467,0xE1FF1F8D109DC9AB9BB7EE2646D78CED64AA01C0,42,651,0,Food
1001,2023-10-11,Search,433,3888,20,6.30%,3.18%,998,461,0xA12B67052B95A3C1B157495262139687C89F8693,633,135,0,Environment
1002,2023-10-12,Social,425,3002,50,3.76%,9.48%,837,212,0xB4C9CA263541ED31BF9027F9D291EA5ABF0EACE5,200,449,0,Shelter
1003,2023-10-13,Social,465,8354,11,1.12%,8.86%,500,454,0x5CA18FBCBB06ECB0EF7225BCB88069E94F12422D,834,854,1,Food
1004,2023-10-14,Search,350,4603,22,6.82%,8.80%,719,480,0xF3F3C48B160D35840C505783CEFEBA8011C3F0FA,573,206,1,Shelter
1005,2023-10-15,Display,500,7048,6,7.76%,2.63%,210,119,0x288A22D545529E4F9113BEB60542C5E9CB9E2852,241,343,1,Environment
1006,2023-10-16,Display,199,6901,28,9.48%,4.44%,739,347,0x49974C2E4D2B7952D5301DF0CBBAA4AABD8ED144,441,213,1,Sports
1007,2023-10-17,Social,950,4786,30,7.81%,1.47%,391,134,0x943023B5001459DB2F37E7B026CE496E943BE8D7,263,610,1,Education
1008,2023-10-18,Search,633,8708,44,8.89%,2.77%,537,488,0xBFA8E2D71FCEE2A10735E2EC67A9E9AFA16B27F8,295,286,0,Shelter
1009,2023-10-19,Display,257,6691,41,6.57%,3.39%,145,160,0x805F1BBF073DE39EEECE8CBD4C18AE78855584D5,94,439,0,Sports
1010,2023-10-20,Social,549,7579,33,4.13%,1.77%,626,464,0x094D7359677BA1F0E12DAA69E3B12446253A5C2A,850,823,0,Education
1011,2023-10-21,Search,208,6935,32,5.88%,8.73%,891,208,0xB05F8A1C535C0D6567878B6DB1C90B6EF5E98F7D,423,169,0,Education
1012,2023-10-22,Social,956,8930,30,3.02%,1.27%,192,122,0x9E119A00795A6AB4CC1BF80714E81809D8209029,918,10,1,Food
1013,2023-10-23,Social,306,8670,7,9.81%,1.03%,985,113,0x58FD64357AF9A373A5FB3007E26EA9DCC14D648F,125,64,0,Social Service
1014,2023-10-24,Search,978,3745,25,3.19%,4.20%,330,133,0x14374E9A6ED95484753BEC92BFDFDBA6AFA32C2E,897,598,1,Sports
1015,2023-10-25,Search,435,9349,23,6.08%,4.35%,122,232,0x76C295C40987EF29EED562996E6FAD00A4611C99,996,828,0,Sports
1016,2023-10-26,Social,214,3194,42,3.78%,7.12%,257,373,0x2A4650931396D1F0ADB7D7C3BDA0563467F7D28A,116,878,0,Education
1017,2023-10-27,Display,740,3140,15,5.83%,1.00%,243,443,0x171FC1C058A2340BA24C33C6521F7707BE8720B6,239,495,0,Health
1018,2023-10-28,Social,234,2450,6,5.76%,4.32%,578,120,0x8A08B3F7690E0A8F6734D8124E31141A77FF3A1B,689,793,1,Sports
1019,2023-10-29,Display,819,5151,29,6.50%,8.89%,833,248,0x359D1EEFC0E81664043EC199CC1137DEB3F7E76F,651,621,1,Food
1020,2023-10-30,Social,728,2818,26,9.57%,1.11%,630,293,0x4FEBF901FB11E486449890F03CB1C664CAE18702,454,201,1,Education
1021,2023-10-1,Social,125,5468,21,7.51%,5.87%,336,129,0x743D57EF4A1628E8A1400162A68D15F05EAAF9BF,176,853,0,Food
1022,2023-10-2,Social,933,3042,15,3.02%,4.42%,484,386,0x8F4A1F42F990CAD1831A12B08ED8053ACFEEC06D,734,320,0,Education
1023,2023-10-3,Search,664,5268,46,7.47%,9.71%,509,194,0x73767133A09BB735971A702C663C03FBD3D239AF,357,548,0,Health
1024,2023-10-4,Social,999,8802,27,7.62%,4.98%,701,390,0xA3DA7094E2A0F417791811DCCCECFFA1231245EF,249,671,1,Shelter
1025,2023-10-5,Display,306,9920,18,7.09%,4.16%,333,102,0x9C2989D44CD53843EA1D8D370F2DEBA109790CDD,293,938,1,Food
1026,2023-10-6,Social,764,7387,18,5.65%,6.00%,621,300,0x71F15958ACC648D65DD2B65BE5D3349CBB59DFED,832,29,1,Health
1027,2023-10-7,Search,821,7445,37,5.66%,7.03%,148,386,0x7A7F05FB8EF5BE93CD52038652E7193BF89794ED,672,934,0,Health
1028,2023-10-8,Search,347,6803,46,4.56%,4.37%,689,195,0x49AF0A2C09D9796D7EB5879A100C254E243E64E3,546,334,1,Food
1029,2023-10-9,Display,987,4780,14,2.01%,5.36%,869,232,0x60F56D6F5E542BDEECE7311594F4480701EB45CE,588,389,1,Education
1030,2023-10-10,Social,732,7648,22,1.03%,5.67%,328,187,0xB12113226E9490538A142129BFCDE320A00CEF5F,433,120,0,Education
1031,2023-10-11,Display,497,3771,39,7.86%,3.12%,119,210,0xA7C23C77D49CF0064841CE0E3AD40D7A181EC149,665,247,1,Food
1032,2023-10-12,Social,666,9986,6,2.43%,3.08%,460,457,0x87C74432D1BD3B8E2D6E7F695D04B38FAF5E1798,391,191,1,Health
1033,2023-10-13,Display,482,2159,30,2.29%,4.07%,497,339,0xCC56C2DAE0031927710B89F488754A7F941435CB,635,117,1,Social Service
1034,2023-10-14,Search,671,7200,43,5.39%,1.08%,204,126,0x100D746999A2D85EAE96B7D44B5EC2FFDD589D26,317,294,0,Environment
1035,2023-10-15,Display,786,3536,15,8.13%,4.56%,594,305,0x5F32CAA9290CAF3296623AE4A67DE97ADA03286D,108,807,1,Environment
1036,2023-10-16,Display,543,3810,23,1.22%,7.97%,412,122,0xD24C4F56C92DE7C8DB8D8D4A0A4ED6C65345CBB1,317,473,0,Sports
1037,2023-10-17,Social,572,2464,12,6.97%,8.45%,544,182,0x1DEADB5B462D9A1DAE3A9F70367C27CDECA3FF0F,514,305,0,Shelter
1038,2023-10-18,Display,414,9157,17,3.13%,2.86%,302,304,0x49C5964CA0DCB7964076DA2DD2AA43D6FD797BFA,837,890,1,Education
1039,2023-10-19,Display,653,3046,43,4.04%,9.25%,686,354,0x9008703AE0D2AB7BD768FB66984B43FD5139BFCD,930,156,1,Food
1040,2023-10-20,Search,119,9149,8,2.11%,4.98%,683,486,0x12EBBB01B1854CC046253EB5ABF53CDF9552E6FC,723,610,0,Social Service
1041,2023-10-21,Display,117,8637,32,8.31%,3.18%,150,196,0x7ED564BE26D4266C54B91638089C50E5D5065B4E,475,782,0,Environment
1042,2023-10-22,Search,977,8722,43,9.27%,6.84%,370,357,0x80EE2F0D044C27E40AF6B1B9A2A8724EF8FDB918,841,53,0,Education
1043,2023-10-23,Display,314,2118,25,8.49%,2.69%,224,144,0x8B561FA6E265C68A988656CA481E5A036EF885C0,715,423,1,Shelter
1044,2023-10-24,Social,680,9055,24,9.14%,7.44%,329,119,0x381C3439FDBDA9F3FDAF503303B6373381B8BC56,660,251,1,Shelter
1045,2023-10-25,Display,312,5338,30,5.97%,1.56%,569,386,0x6A11C1C06EF000B8E73001188218A489FA1ABB6D,70,404,0,Shelter
1046,2023-10-26,Search,354,9932,46,9.77%,3.20%,407,482,0x7D958902A50BE97EC115392F13EA8180EEEF80AA,362,834,0,Sports
1047,2023-10-27,Social,196,2461,38,3.65%,3.65%,577,81,0x512ACFEE2C4D077057CB30F863AB4582A8469764,539,59,1,Food
1048,2023-10-28,Search,579,3425,35,9.98%,4.57%,265,314,0xB2F6F2070CEEB08CE8FAC79A6E00B656071C4EF6,70,162,0,Environment
1049,2023-10-29,Social,422,9121,16,3.89%,1.80%,932,449,0xDFF54F16AF15C4D31A209FA0D15460FE13B5B01E,859,940,0,Environment
1050,2023-10-30,Display,964,7717,13,8.69%,1.80%,986,345,0x992398695F8BFDF1F5566630AA40418785B4E219,656,982,1,Social Service
1051,2023-10-1,Display,606,7413,50,9.42%,7.69%,506,147,0x1E2B8F0301CCAE58913D6BF2FDAA17011ED3100E,524,339,0,Environment
1052,2023-10-2,Social,820,2587,50,4.91%,6.91%,564,71,0x105103E8B6A93C631F2846623F5505CE97550510,600,465,1,Shelter
1053,2023-10-3,Display,808,5116,32,3.55%,8.33%,444,354,0x0A708A5164561363DDA7FCD819EEF7F55669C2C2,903,604,0,Education
1054,2023-10-4,Display,438,2060,27,8.52%,1.04%,646,351,0x54BD58122406F3272A6F95C309A0BD71C54C8D95,995,725,0,Environment
1055,2023-10-5,Social,444,2181,8,9.44%,2.17%,409,312,0xBA0DC669DFF9EECB83FDEBF000A2BB91CF66D731,282,823,1,Social Service
1056,2023-10-6,Social,223,5482,40,8.13%,1.10%,472,301,0x11132EC136FD66DF1F96EC2273205803C10FFAD0,621,190,0,Education
1057,2023-10-7,Search,450,9708,36,5.81%,4.15%,598,473,0xD8813466ECF13515AE895816159E2AAD6F9D7ED9,24,696,0,Health
1058,2023-10-8,Display,566,8511,9,8.38%,5.17%,505,498,0x47EB1271BBAECF5D669298A60C0FAC24F9696B01,86,966,1,Education
1059,2023-10-9,Search,720,3868,23,4.01%,9.92%,697,326,0x8570507492B325F5B41FF3A469620708F0284364,842,818,1,Education
1060,2023-10-10,Social,298,2484,13,1.69%,6.85%,418,65,0x041F192974A712C349037EE07183C2248E0BAA4B,971,729,0,Social Service
1061,2023-10-11,Search,381,4964,35,4.93%,9.78%,601,486,0x6D07952BD775E860ACB1BA5C080048C415D64BA5,330,795,1,Shelter
1062,2023-10-12,Social,311,8008,42,5.84%,2.47%,139,229,0xDFCBF0F2523081D499360E6A0FF0CCF1558D8A20,998,282,1,Health
1063,2023-10-13,Search,221,9259,26,5.44%,6.17%,600,168,0xE95585A9CC5E0001856FB4E4389CC6C3FEAC033E,998,321,1,Sports
1064,2023-10-14,Social,798,9551,15,8.65%,5.45%,994,242,0x2629F791F746AFB6903BDC75CEFA86C99E45CE44,678,894,1,Environment
1065,2023-10-15,Search,709,4973,13,3.31%,9.41%,832,72,0x2D051020DA4B2C726B7B952A440CB044D1E4355E,717,475,0,Health
1066,2023-10-16,Social,742,4793,26,7.83%,7.74%,796,83,0xC4BB292A37429423A439DFDED730D9B5ACB442A3,882,599,1,Shelter
1067,2023-10-17,Display,852,6128,45,8.58%,2.01%,607,152,0x6CB164E77A105BE12ACFBA125BE98771535680A5,551,473,1,Health
1068,2023-10-18,Social,314,5533,47,2.55%,9.81%,520,302,0x3826FBC5D1880F811419FB35DB13C75CB132BD5A,176,875,0,Health
1069,2023-10-19,Search,547,5915,39,8.47%,4.89%,547,334,0x640735E32BA229E56D717FFE0441808DC4718E1F,249,558,0,Shelter
1070,2023-10-20,Search,448,8503,46,4.59%,1.05%,748,293,0x7350E83EA530539E2696D104E25246EE1CEE2AD4,614,873,1,Environment
1071,2023-10-21,Search,651,2585,11,3.25%,1.41%,695,420,0xA8AB4C5A7A911360DAFE6C20A28C33D41BD59FD5,866,387,1,Education
1072,2023-10-22,Search,457,2274,21,2.56%,3.21%,554,265,0x9142FD6FC555A007A931A30EC5E0BA6DD22AAA9D,356,308,1,Education
1073,2023-10-23,Social,456,2759,22,3.91%,1.42%,594,332,0x53E5C03E51CFB3E0B0347235110D3F53D193D6DF,98,392,1,Food
1074,2023-10-24,Search,993,3160,48,3.08%,7.99%,806,76,0xB3366741F409CD6F817F7323A00F45BEFB60A15B,767,828,1,Health
1075,2023-10-25,Search,632,2399,48,8.10%,7.43%,159,356,0x12BA34AA9F93E7A3650977F223BE4FD63BB93D1C,445,788,1,Shelter
1076,2023-10-26,Search,902,6825,7,8.09%,6.07%,826,66,0x50C7F20A3946E1A100453B4110511A5D83D10BBE,375,824,0,Environment
1077,2023-10-27,Search,235,6669,21,5.95%,3.48%,939,165,0xEC0872B33E41D4F98D8814DEE6F4C66EA649290B,276,136,0,Sports
1078,2023-10-28,Display,827,6793,15,4.62%,8.90%,814,183,0x010863ED64D54635D62918A69D7850C0A3ECC603,930,409,0,Shelter
1079,2023-10-29,Search,582,2901,49,3.10%,8.21%,259,67,0x95E44B56E9698732B2D312C60D63C5FDBA3158F4,385,155,1,Education
1080,2023-10-30,Social,578,4630,33,5.46%,5.63%,231,72,0xE6AED20B44046D949527DBE43A98DF754DD5FD61,378,982,0,Shelter
1081,2023-10-1,Social,698,3232,48,3.94%,3.77%,334,390,0xB05E6028AAEBF6408E779530F61E101BA534EEBE,332,130,1,Health
1082,2023-10-2,Display,406,6738,23,1.66%,9.10%,561,146,0xFB040FC4A48D1812B0A0EA5656C71F0F5414A4EB,717,769,1,Health
1083,2023-10-3,Display,758,2770,10,9.63%,8.38%,337,309,0x12D30EBC5A4FA3CCFA0E2772FDF984A891D4EDC6,793,477,1,Sports
1084,2023-10-4,Display,446,6466,21,9.01%,8.68%,485,280,0x70F5258ADF5C8895C1B18F158EBE28FC6B4C9A32,565,259,0,Education
1085,2023-10-5,Social,979,9663,38,1.11%,7.17%,360,377,0xB6DCEB09C3CD25C7643A0A0C04F741D212691A8E,876,215,1,Social Service
1086,2023-10-6,Display,735,5626,30,9.83%,2.32%,259,194,0x128F12D56F243199B6F17BA4AFF718D12D5CB298,916,133,1,Social Service
1087,2023-10-7,Search,481,5973,27,2.20%,9.85%,749,343,0xD76E08CBEE70921F96B7FD6EA42434A0B747195A,247,552,1,Sports
1088,2023-10-8,Display,620,9659,45,8.91%,6.11%,468,279,0x2EB6B204BB32722AC0F6DCE4559549CED5EAB5AE,486,278,1,Shelter
1089,2023-10-9,Display,415,6566,47,6.90%,4.59%,584,467,0x753318EADECE2A60D41CECA674315E84A0C19E92,671,562,1,Education
1090,2023-10-10,Display,215,8870,14,4.21%,4.81%,130,165,0xD82F5794B44B77C6BC8A26264501BD07D7BF7B26,959,311,0,Education
1091,2023-10-11,Search,518,5379,6,4.93%,1.80%,574,222,0xCEE4E20A76671880B51D25C80EAC5FBC5AA0D5D3,278,823,1,Sports
1092,2023-10-12,Search,555,3073,28,7.58%,3.53%,613,172,0xC026DD47807FA5148082DBAE4AFC3FEAE3B9F821,882,39,0,Environment
1093,2023-10-13,Social,280,2158,50,9.24%,1.05%,750,173,0xAA0ED2186DC12E95A21438E43D5AA6EB703EC3F1,24,774,1,Environment
1094,2023-10-14,Search,656,6077,29,5.60%,8.32%,534,327,0x22B46886B03C3365BC0243E475270D6F8B2199BE,51,454,0,Sports
1095,2023-10-15,Display,270,6720,37,7.77%,5.55%,282,87,0xE55BB9E5758FA4D47E59565FEF294E4E2EE4AEAF,226,11,0,Environment
1096,2023-10-16,Search,211,8429,41,4.50%,5.73%,552,191,0x8FACF6C28B38921085EBE735A27F482116D9C1C7,297,727,0,Environment
1097,2023-10-17,Search,170,2696,41,5.84%,9.70%,593,154,0x948972132EE2C76750DF03E9A716B7CC963E9ED2,341,817,1,Education
1098,2023-10-18,Search,614,5475,20,2.40%,8.84%,777,338,0x05DE6A6ADFCC329434A894EC975DD69F4942BB6B,422,899,1,Shelter
1099,2023-10-19,Display,281,6766,23,6.16%,8.43%,993,402,0xED0EC6DBD726EEE7FD420D719855B5AFB1349920,46,909,0,Social Service
1100,2023-10-20,Display,823,7229,22,4.81%,2.80%,640,392,0x3446D401B47B538042F8CF4C38CA3F779C6860E6,568,178,0,Health
1101,2023-10-21,Display,418,4359,9,5.83%,2.67%,725,282,0x705CB9976195386742ADE13C40A9FDC37371A46A,346,197,0,Health
1102,2023-10-22,Display,556,9582,28,4.22%,9.80%,430,375,0x7AFA9C05B624DDB75E942C17EA7B2EB8F02E05CE,504,896,1,Shelter
1103,2023-10-23,Search,606,4048,8,7.79%,4.36%,730,415,0x5D15FCBB094B5D075608833D7A46E8BE7D7E8A18,660,360,1,Sports
1104,2023-10-24,Display,897,9230,10,5.24%,4.04%,310,333,0x0CF92DBD6453E6399457BDC078A85B02484F4821,360,178,0,Food
1105,2023-10-25,Social,650,2189,34,2.37%,6.68%,288,394,0x85790DB689EC84B51E78B898614F267FE838C833,77,445,1,Education
1106,2023-10-26,Search,122,8004,6,7.07%,5.63%,792,290,0x827D7130D11FBC952F8F52FFE06A26EDE120980B,572,885,1,Health
1107,2023-10-27,Search,365,2358,13,5.30%,4.91%,870,385,0xB39539503AF2F803B172F7FD0B73A2E366E2875D,230,174,0,Sports
1108,2023-10-28,Social,961,4342,6,9.99%,6.71%,704,224,0x7C9132A4DB5DAD87F28526F247CF0187F05031B5,100,202,1,Food
1109,2023-10-29,Social,414,6548,16,7.01%,8.14%,391,188,0xAE28E156B08E6E66159C04ADD68C275C15F66840,636,966,1,Social Service
1110,2023-10-30,Social,912,3312,20,6.31%,5.76%,531,109,0x26CBAED5661AB023442AB913BE73BDFAEAD9880E,767,683,1,Environment
1111,2023-10-1,Display,580,8281,8,4.73%,1.79%,794,59,0x72336897614D300D25A2B7806AE251ECDA1FDE66,225,969,1,Social Service
1112,2023-10-2,Search,792,9586,23,7.51%,9.36%,706,344,0xA69E6ADE64633F10F9353C8C0172BC2F376D4677,108,85,1,Sports
1113,2023-10-3,Display,710,9585,45,3.83%,9.08%,518,171,0xE4E0138884E0A7038F2E46B9BCAB2C920B22C6F1,35,558,0,Food
1114,2023-10-4,Social,283,9926,13,6.24%,2.12%,118,97,0xA105DAF19723B1D478EF8C07BF109186590FEDC4,470,396,0,Food
1115,2023-10-5,Social,840,7628,48,6.65%,9.49%,930,334,0x1FA777711CE4328F0BEFF95D1FCFA0C30DDFF1AD,315,607,1,Social Service
1116,2023-10-6,Display,303,4583,42,7.26%,6.60%,233,284,0x117B19EF53C112B0B0AA405B1F3569AF60D8C647,607,841,0,Sports
1117,2023-10-7,Display,770,4174,12,9.93%,6.87%,386,347,0x0F06B2CAD8630A12A12CA50B1FACB1DAD802B8AD,696,206,0,Social Service
1118,2023-10-8,Search,580,3505,9,9.83%,1.45%,1000,382,0x5DFE829CFF275BD3325C46713CD7C44CDF4EAF8A,170,295,1,Sports
1119,2023-10-9,Display,263,7730,43,2.00%,7.47%,305,314,0x6512784DEA6A649E5FC70D8A427B2518187F3FA4,567,318,0,Food
1120,2023-10-10,Social,819,6998,9,8.29%,2.14%,806,146,0x0F518E8D381C96A45205059F67E42F03ECA65FE6,50,613,1,Health
1121,2023-10-11,Display,230,9171,46,4.05%,2.04%,672,306,0x2AB22B0C6EC22291BE995DF211696A4B95CE620F,352,107,0,Food
1122,2023-10-12,Search,757,5226,38,9.25%,6.22%,285,83,0xCEE81F794A52E283D1C5033CCBC746E80E5EBDD4,589,481,0,Health
1123,2023-10-13,Search,994,2079,43,5.57%,2.80%,991,426,0xAA5CEF529330EF56D0BF4ED3DFBFA6ABCCEBF665,64,16,1,Sports
1124,2023-10-14,Display,341,8663,40,8.66%,2.57%,376,303,0x226213346CFDBD7B9AA320BD87B9F83144BE3F94,223,581,0,Education
1125,2023-10-15,Search,609,2005,34,6.68%,3.04%,212,112,0xFB3A105BD3A4BB5D934E255B49045B6527B6F975,536,870,0,Shelter
1126,2023-10-16,Search,673,2778,42,8.73%,1.67%,798,129,0x349CBC8342AF943FB648B9A3AF932A928AB49293,429,643,1,Social Service
1127,2023-10-17,Search,865,5598,15,7.34%,8.81%,214,92,0xF12181815E69BCD6DDBD4469AC0D4FC4B2775BB5,906,167,0,Food
1128,2023-10-18,Display,189,3683,22,4.08%,2.72%,750,297,0x6ECE150A601C2E875247C9CA338B031759021AA5,264,634,0,Shelter
1129,2023-10-19,Search,344,6229,8,2.30%,7.40%,433,115,0x16232C0B4FB8C14739913141B2AAEB93934E5A38,866,562,0,Social Service
1130,2023-10-20,Search,520,6506,24,9.87%,2.16%,260,308,0x6DA4E9A536A9FE3ACD9D2621486B16DFDFAD5C32,6,183,1,Education
1131,2023-10-21,Display,883,8467,36,2.50%,5.14%,284,186,0xF4DD3A2A999433BFA888A34BBACD113FA5EA7E21,672,102,1,Food
